id,name,symbol,rank,is_new,is_active,type
gya-gya,GYA,GYA,0,False,False,token
navi-naviaddress,Naviaddress,NAVI,0,False,False,token
exc-eximchain,Eximchain,EXC,0,False,False,token
fnxs-financex-exchange-token,FinanceX Exchange Token,FNXS,0,False,False,token
yfib-yfi-business,YFI Business,YFIB,0,False,False,token
the-thenode,THENODE,THE,0,False,False,token
clr-clear-coin,Clear Coin,CLR,0,False,False,token
onigiri-onigiri,Onigiri,ONIGIRI,0,False,False,token
qi-qi-dao,Qi Dao,QI,0,False,False,token
defil-piedao-defi-large-cap,PieDAO DEFI Large Cap,DEFI+L,0,False,False,token
nat-nature,Nature,NAT,0,False,False,token
premia-premia,Premia,PREMIA,0,False,False,token
lms-lumos,Lumos,LMS,0,False,False,token
myfi-myfichain,MyFiChain,MYFI,0,False,False,token
prd-predator-coin,Predator Coin,PRD,0,False,False,coin
isal-isalcoin,Isalcoin,ISAL,0,False,False,token
yficg-yfi-credits-group,YFI Credits Group,YFICG,0,False,False,token
zip-zipper,Zipper,ZIP,0,False,False,token
spd-spindle,SPINDLE,SPD,0,False,False,token
iut-ito-utility-token,ITO Utility Token,IUT,0,False,False,token
rtc-read-this-contract,Read This Contract,RTC,0,False,False,token
seed-metagame,MetaGame,SEED,0,False,False,token
rsp-real-estate-sales-platform,Real-estate Sales Platform,RSP,0,False,False,token
caz-cazcoin,Cazcoin,CAZ,0,False,False,coin
lkt-lukutex,Lukutex,LKT,0,False,False,token
yft-toshifyfinance,Toshify.finance,YFT,0,False,False,token
ft-fabric-token,Fabric Token,FT,0,False,False,token
gin-gincoin,GINcoin,GIN,0,False,False,coin
apix-apix,APIX,APIX,0,False,False,token
xrh-rhenium,Rhenium,XRH,0,False,False,coin
flo-flourmix,FlourMix,FLO,0,False,False,token
invox-invox-finance,Invox Finance,INVOX,0,False,False,token
inv-invacio,Invacio,INV,0,False,False,token
ap3-ap3town,AP3.town,AP3,0,False,False,token
infinity-infinity-protocol-bsc,Infinity Protocol BSC,INFINITY,0,False,False,token
hero-hero,Hero,HERO,0,False,False,token
mec-mecro-coin,Mecro Coin,MEC,0,False,False,coin
starship-starship,StarShip,STARSHIP,0,False,False,token
foto-unique-photo,Unique Photo,FOTO,0,False,False,token
tka-tokia,Tokia,TKA,0,False,False,token
bbc-blue-baikal,Blue Baikal,BBC,0,False,False,token
mixs-streamix,Streamix,MIXS,0,False,False,token
joy-joy-coin,Joy Coin,JOY,0,False,False,coin
lwf-local-world-forwarders,Local World Forwarders,LWF,0,False,False,coin
kash-kids-cash,Kids Cash,KASH,0,False,False,token
her-heronode,HeroNode,HER,0,False,False,token
lift-lift-kitchen,Lift Kitchen,LIFT,0,False,False,token
spirit-spiritswap,SpiritSwap,SPIRIT,0,False,False,token
pefi-penguin-finance,Penguin Finance,PEFI,0,False,False,token
cln-colu-local-network,Colu Local Network,CLN,0,False,False,token
grn-greenpower,GreenPower,GRN,0,False,False,coin
sgn-signals-network,Signals Network,SGN,0,False,False,token
shl-oyster-shell,Oyster Shell,SHL,0,False,False,token
dtrc-datarius-credit,Datarius Credit,DTRC,0,False,False,token
fnd-fundrequest,FundRequest,FND,0,False,False,token
inc-influence-chain,Influence Chain,INC,0,False,False,token
rope-rope,Rope,$ROPE,0,False,False,token
baby-baby-token,Baby Token,BABY,0,False,False,token
sgcc-super-game-chain,Super Game Chain,SGCC,0,False,False,token
nper-nper,NPER,NPER,0,False,False,token
liq-liquidity-bot-token,Liquidity Bot Token,LIQ,0,False,False,token
zipt-zippie,Zippie,ZIPT,0,False,False,token
smdx-somidax,SOMIDAX,SMDX,0,False,False,token
torq-torq-coin,TORQ Coin,TORQ,0,False,False,token
oot-utrum,Utrum,OOT,0,False,False,coin
can-coinwaycoin,Coinwaycoin,CAN,0,False,False,token
atx-aston,Aston,ATX,0,False,False,token
frv-fitrova,Fitrova,FRV,0,False,False,token
dragon-dragon-finance,Dragon Finance,DRAGON,0,False,False,token
btkc-beautyk,BeautyK,BTKC,0,False,False,token
mpt-meetple,Meetple,MPT,0,False,False,token
metamoon-metamoon,MetaMoon,METAMOON,0,False,False,token
frec-freyrchain,Freyrchain,FREC,0,False,False,token
pal-policypal-network,PAL Network,PAL,0,False,False,token
cre-cybereits,Cybereits,CRE,0,False,False,token
ges-galaxy-esolutions,Galaxy eSolutions,GES,0,False,False,token
ac3-ac3,AC3,AC3,0,False,False,token
bouts-boutspro,BoutsPro,BOUTS,0,False,False,token
live-live-stars,Live Stars,LIVE,0,False,False,token
key-key,KEY,KEY,0,False,False,token
cjt-connectjob,ConnectJob,CJT,0,False,False,token
nty-nexty,Nexty,NTY,0,False,False,coin
xlc-leviar,Leviar,XLC,0,False,False,coin
plan-plancoin,Plancoin,PLAN,0,False,False,coin
pcb-451pcbcom,451PCBcom,PCB,0,False,False,token
amn-amon,Amon,AMN,0,False,False,token
bci-bitcoin-interest,Bitcoin Interest,BCI,0,False,False,coin
betr-betterbetting,BetterBetting,BETR,0,False,False,token
steth-stakehound-staked-ether,StakeHound Staked Ether,STETH,0,False,False,token
ttt-trustnote,TrustNote,TTT,0,False,False,coin
ucm-unicly-chris-mccann-collection,Unicly Chris McCann Collection,UCM,0,False,False,token
vme-verime,VeriME,VME,0,False,False,token
pot-hotpot-base-token,Hotpot Base Token,POT,0,False,False,token
nbai-nebula-ai,Nebula AI,NBAI,0,False,False,token
hpay-hade-pay,HadePay,HPAY,0,False,False,token
vips-vipstar-coin,Vipstar Coin,VIPS,0,False,False,coin
ruler-ruler-protocol,Ruler Protocol,RULER,0,False,False,token
btrn-biotron,Biotron,BTRN,0,False,False,token
aph-aphelion,Aphelion,APH,0,False,False,token
xes-proxeus,Proxeus,XES,0,False,False,token
trak-trakinvest,TrakInvest,TRAK,0,False,False,token
bbc-tradove-b2bcoin,TraDove B2BCoin,BBC,0,False,False,token
sos-solstarter,Solstarter,SOS,0,False,False,token
ori-origami,Origami,ORI,0,False,False,token
dec-distributed-energy-coin,Distributed Energy Coin,DEC,0,False,False,token
lxmt-luxurium,Luxurium,LXMT,0,False,False,token
rrc-rrspace,RRSpace,RRC,0,False,False,token
gldr-golder-coin,Golder Coin,GLDR,0,False,False,token
hbz-helbiz,HBZ coin,HBZ,0,False,False,token
crop-cropcoin,Cropcoin,CROP,0,False,False,coin
pxc-pixie-coin,Pixie Coin,PXC,0,False,False,token
boa-boa,BOA,BOA,0,False,False,token
srcoin-srcoin,SRCOIN,SRCOIN,0,False,False,token
phi-phi-token,PHI Token,PHI,0,False,False,token
crc-crycash,CryCash,CRC,0,False,False,token
earth-earth-token,Earth Token,EARTH,0,False,False,token
yun-yunex-yun-token,YunEx Yun Token,YUN,0,False,False,token
mrk-markspace,MARK.SPACE,MRK,0,False,False,token
kst-starcoin,StarCoin,KST,0,False,False,coin
dan-daneel,Daneel,DAN,0,False,False,token
zcnox-zcnox-coin,ZCNOX Coin,ZCNOX,0,False,False,token
mfg-syncfab,SyncFab,MFG,0,False,False,token
xmo-monero-original,Monero Original,XMO,0,False,False,coin
brm-brahmaos,BrahmaOS,BRM,0,False,False,token
bubo-budbo,Budbo,BUBO,0,False,False,token
comc-community-chain,Community Chain,COMC,0,False,False,token
cvh-curriculum-vitae,Curriculum Vitae,CVH,0,False,False,token
dig-dignity,Dignity,DIG,0,False,False,token
grmd-greenmed,GreenMed,GRMD,0,False,False,token
fork-gastroadvisor,GastroAdvisor,FORK,0,False,False,token
bbi-belugapay,BelugaPay,BBI,0,False,False,token
hat-hatexchange,Hat.Exchange,HAT,0,False,False,token
prn-ironcoin,IronCoin,PRN,0,False,False,token
snip-snipcoin,SnipCoin,SNIP,0,False,False,token
tls-tls-token,TLS Token,TLS,0,False,False,token
moonpaw-moonpaw,MoonPaw,MOONPAW,0,False,False,token
mc-monkey-coin,Monkey Coin,MC,0,False,False,token
cbt-commerceblock,CommerceBlock,CBT,0,False,False,token
adh-adhive,AdHive,ADH,0,False,False,token
acd-alliance-cargo-direct,Alliance Cargo Direct,ACD,0,False,False,token
bsm-bitsum,Bitsum,BSM,0,False,False,coin
anc-aragon-china,Aragon China,ANC,0,False,False,token
atc-arbitracoin,Arbitracoin,ATC,0,False,False,coin
iote-iote,IOTE,IOTE,0,False,False,token
ganja-trees-finance,Trees Finance,GANJA,0,False,False,token
win-wcoin,WCOIN,WIN,0,False,False,token
fid-fidelium,Fidelium,FID,0,False,False,token
izer-izeroium,IZEROIUM,IZER,0,False,False,token
cpx-apex,Apex,CPX,0,False,False,token
tds-tokendesk,TokenDesk,TDS,0,False,False,token
trb-trebit-network,Trebit Network,TRB,0,False,False,token
xdce-xinfin-network,XinFin Network,XDCE,0,False,False,token
gldx-goldnero,Goldnero,GLDX,0,False,False,coin
bdi-basketdao-defi-index,BasketDAO DeFi Index,BDI,0,False,False,token
itt-intelligent-trading-foundation,Intelligent Trading Foundation,ITF,0,False,False,token
tty-trinity,Trinity,TTY,0,False,False,coin
mkey-medikey,MEDIKEY,MKEY,0,False,False,token
ckusd-ck-usd,CK USD,CKUSD,0,False,False,coin
boob-boobank,BooBank,BOOB,0,False,False,token
cakecrypt-cakecrypt,CakeCrypt,CAKECRYPT,0,False,False,token
timec-timecoin,TIMEcoin,TIMEC,0,False,False,token
xclr-clearcoin,ClearCoin,XCLR,0,False,False,token
cid-cryptid,Cryptid,CID,0,False,False,token
die-die,Die,DIE,0,False,False,token
ecp-ecp-technology,ECP+ Technology,ECP,0,False,False,token
sen-consensus,Sentient Coin,SEN,0,False,False,token
weather-weather-finance,Weather Finance,WEATHER,0,False,False,token
hd-hubdao,HubDao,HD,0,False,False,token
itz-interzone,Interzone,ITZ,0,False,False,coin
bstn-bitstation,BitStation,BSTN,0,False,False,token
tnet-title-network,Title Network,TNET,0,False,False,token
funk-the-cypherfunks,The Cypherfunks,FUNK,0,False,False,coin
solarite-solarite,Solarite,SOLARITE,0,False,False,token
r64x-r64x,R64X,R64X,0,False,False,token
emp-electronic-move-pay,Electronic Move Pay,EMP,0,False,False,token
bigo-bigocoin,BIGOCOIN,BIGO,0,False,False,token
ipsx-ip-exchange,IP Exchange,IPSX,0,False,False,token
spd-stipend,Stipend,SPD,0,False,False,coin
lfbtc-lift-kitchen,Lift Kitchen,LFBTC,0,False,False,token
myx-myx-network,MYX Network,MYX,0,False,False,token
porte-porte-token,Porte Token,PORTE,0,False,False,token
gl-green-light,Green Light,GL,0,False,False,token
psk-pool-of-stake,Pool of Stake,PSK,0,False,False,token
lnc-blocklancer,Blocklancer,LNC,0,False,False,token
tip-technology-innovation-project,Technology Innovation Project,TIP,0,False,False,token
dark-darkbuild-v1,Dark.Build v1,DARK,0,False,False,token
spup-spurt-plus,Spurt Plus,SPUP,0,False,False,token
xbp-blitzpredict,BlitzPredict,XBP,0,False,False,token
vcn-versacoin,VersaCoin,VCN,0,False,False,coin
tbar-titanium-bar,Titanium BAR,TBAR,0,False,False,token
com-complus-network,Complus Network,COM,0,False,False,token
mtm-momentum-token,Momentum Token,MTM,0,False,False,token
rntb-bitrent,BitRent,RNTB,0,False,False,token
nxx-nexxus,Nexxus,NXX,0,False,False,token
pxs-pundi-x-old,Pundi X [OLD],PXS,0,False,False,token
bitg-bitgreen,BitGreen,BITG,0,False,False,coin
heal-etheal,Etheal,HEAL,0,False,False,token
imbtc-the-tokenized-bitcoin,The Tokenized Bitcoin,IMBTC,0,False,False,token
npx-napoleonx,NaPoleonX,NPX,0,False,False,token
latx-latiumx,LatiumX,LATX,0,False,False,token
mts-mtblock,MtBlock,MTS,0,False,False,token
asy-asyagro,ASYAGRO,ASY,0,False,False,token
noah-noah-coin,Noah Coin,NOAH,0,False,False,token
bmj-bmj-coin,BMJ Coin,BMJ,0,False,False,token
bbn-banyan-network,Banyan Network,BBN,0,False,False,token
drk-drakoin,Drakoin,DRK,0,False,False,token
flux-datamine-flux,Datamine FLUX,FLUX,0,False,False,token
cash2-cash2,Cash2,CASH2,0,False,False,token
chtc-cryptohashtank-coin,CryptoHashTank Coin,CHTC,0,False,False,token
float-float-protocol-float,Float Protocol: Float,FLOAT,0,False,False,token
bio-biocrypt,BioCrypt,BIO,0,False,False,token
bt-bithash-token,BitHash Token,BT,0,False,False,token
ymen-ymenfinance,Ymen.Finance,YMEN,0,False,False,token
bwb-bit-world-token,Bit World Token,BWB,0,False,False,token
arc-arthur-chain,Arthur Chain,ARC,0,False,False,token
ccf-cerberus-finance,Cerberus Finance,CCF,0,False,False,token
thirm-thirm-protocol,Thirm Protocol,THIRM,0,False,False,token
up-uptoken,UpToken,UP,0,False,False,token
cvxcrv-convex-crv,Convex CRV,CVXCRV,0,False,False,token
nanj-nanjcoin,NANJCOIN,NANJ,0,False,False,token
pbs-pbs-chain,PBS Chain,PBS,0,False,False,token
drop-dropil,Dropil,DROP,0,False,False,token
obr-obr,OBR,OBR,0,False,False,token
hire-hirematch,HireMatch,HIRE,0,False,False,token
apw-apwine,APWine,APW,0,False,False,token
fluz-fluz-fluz,Fluz Fluz,FLUZ,0,False,False,token
wlt-warlord-token,Warlord Token,WLT,0,False,False,token
getx-guaranteed-ethurance-token-extra,Guaranteed Ethurance Token Extra,GETX,0,False,False,token
swipe-swipe-network,SWIPE Network,SWIPE,0,False,False,token
stq-storiqa,Storiqa,STQ,0,False,False,token
ethpy-etherpay,Etherpay,ETHPY,0,False,False,token
deb-debitum,Debitum,DEB,0,False,False,token
phoon-typhoon-cash,Typhoon Cash,PHOON,0,False,False,token
coi-coinnec,Coinnec,COI,0,False,False,token
sparta-sparta,Sparta,SPARTA,0,False,False,token
crts-cryptotipsfr,Cryptotipsfr,CRTS,0,False,False,token
sicc-swisscoin-classic,Swisscoin Classic,SICC,0,False,False,token
tgic-the-global-index-chain,The Global Index Chain,TGIC,0,False,False,token
cdy-bitcoin-candy,Bitcoin Candy,CDY,0,False,False,token
mptc-mnpostree,MNPoSTree,MPTC,0,False,False,coin
zbk-zbank-token,Zbank Token,ZBK,0,False,False,token
crd-crowd-one,Crowd One,CRD,0,False,False,token
scash-scash,sCASH,SCASH,0,False,False,token
lala-lala-world,LALA World,LALA,0,False,False,token
prime-primedao,PrimeDAO,PRIME,0,False,False,token
shp-sharpe-platform-token,Sharpe Platform Token,SHP,0,False,False,token
cyberd-cyber-doge,Cyber Doge,CYBERD,0,False,False,token
meowcat-meowcat,MeowCat,MEOWCAT,0,False,False,token
ldc-leadcoin,Leadcoin,LDC,0,False,False,token
sny-synthetify-token,Synthetify Token,SNY,0,False,False,token
kmc-king-maker-coin,King Maker Coin,KMC,0,False,False,token
pfi-prime-finance,Prime Finance,PFI,0,False,False,token
occ-octoin-coin,Octoin Coin,OCC,0,False,False,coin
rle-rich-lab-token,Rich Lab Token,RLE,0,False,False,token
say-spherepay,SpherePay,SAY,0,False,False,token
j8t-jet8,JET8,J8T,0,False,False,token
cpy-concensum,CONCENSUM,CPY,0,False,False,coin
omc-omc-group,OMC Group,OMC,0,False,False,token
yfid-yfidapp,YFIDapp,YFID,0,False,False,token
koge-bnb48-club-token,BNB48 Club Token,KOGE,0,False,False,token
cmg-cmgcoin,CMGCoin,CMG,0,False,False,token
dltx-deltaexcoin,DeltaExCoin,DLTX,0,False,False,token
ezt-eztoken,EZToken,EZT,0,False,False,token
seth-sether,Sether,SETH,0,False,False,token
ruc-rush,Rush,RUC,0,False,False,token
start-bscstarter,BSCstarter,START,0,False,False,token
stac-startercoin,StarterCoin,STAC,0,False,False,token
bee-bee-token,Bee Token,BEE,0,False,False,token
rkt-rock,Rock,RKT,0,False,False,token
slink-soft-link,Soft Link,SLINK,0,False,False,token
vgr-voyager,Voyager,VGR,0,False,False,token
szc-zugacoin,Zugacoin,SZC,0,False,False,token
vnl-vanilla,Vanilla,VNL,0,False,False,token
auto-cube,Cube,AUTO,0,False,False,token
pnl-true-pnl,True PNL,PNL,0,False,False,token
ledu-education-ecosystem,Education Ecosystem,LEDU,0,False,False,token
xsd-soundac,SounDAC,XSD,0,False,False,coin
-money,Money,$$$,0,False,False,coin
safelogic-safelogic,Safelogic,SAFELOGIC,0,False,False,token
tst-touch-social,Touch Social,TST,0,False,False,token
ddn-data-delivery-network,Data Delivery Network,DDN,0,False,False,token
edge-dadi,Edge,DADI,0,False,False,token
stro-supertron,Supertron,STRO,0,False,False,token
bicas-bithercash,BitherCash,BICAS,0,False,False,token
ech-etherecash,Etherecash,ECH,0,False,False,token
gla-gladius-token,Gladius Token,GLA,0,False,False,token
mexp-moji-experience-points,MOJI Experience Points,MEXP,0,False,False,token
w3c-w3coin,W3Coin,W3C,0,False,False,coin
licc-life-is-camping-community,Life Is Camping Community,LICC,0,False,False,token
nlm-nuclum,NUCLUM,NLM,0,False,False,token
bat-batcoin,BatCoin,BAT,0,False,False,coin
kvi-kvi,KVI,KVI,0,False,False,token
stn-sting,Sting,STN,0,False,False,token
cnct-connect,Connect,CNCT,0,False,False,token
dream-dreamscoin,DreamsCoin,DREAM,0,False,False,token
ujord-unicly-air-jordan-1st-drop-collection,Unicly Air Jordan 1st Drop Collection,UJORD,0,False,False,coin
tfd-etf-dao,ETF Dao,TFD,0,False,False,token
smoke-smoke,Smoke,SMOKE,0,False,False,token
dth-dether,Dether,DTH,0,False,False,token
bmch-bmeme-cash,bMeme Cash,BMCH,0,False,False,token
cadc-cad-coin,CAD Coin,CADC,0,False,False,token
chess-chess-coin,Chess Coin,CHESS,0,False,False,token
usg-usgold,USGold,USG,0,False,False,token
vcash-vcash-token,VCash Token,VCASH,0,False,False,coin
enx-enex,ENEX,ENX,0,False,False,token
agar-aga-rewards,AGA Rewards,AGAR,0,False,False,token
bag-basis-gold-heco,Basis Gold (Heco),BAG,0,False,False,token
pld-pureland-project,Pureland Project,PLD,0,False,False,token
tig-tigereum,Tigereum,TIG,0,False,False,token
evn-envion,Envion,EVN,0,False,False,token
tori-storichain-token,Storichain Token,TORI,0,False,False,token
swiss-swissfinance,swiss.finance,SWISS,0,False,False,token
pusd-pegsusd,PegsUSD,PUSD,0,False,False,token
levo-levocoin,Levocoin,LEVO,0,False,False,coin
sup-superior-coin,Superior Coin,SUP,0,False,False,coin
lbd-linkbased,LinkBased,LBD,0,False,False,token
jc-jesus-coin,Jesus Coin,JC,0,False,False,token
sjw-sjwcoin,SJWCoin,SJW,0,False,False,coin
r3t-rock3t,ROCK3T,R3T,0,False,False,token
cbt-community-business-token,Community Business Token,CBT,0,False,False,token
fridge-fridge-token,Fridge Token,FRIDGE,0,False,False,token
sbet-sbet,SBET,SBET,0,False,False,token
shibaken-shibaken-finance,Shibaken Finance,SHIBAKEN,0,False,False,token
indi-indicoin,Indicoin,INDI,0,False,False,token
avh-animation-vision-cash,Animation Vision Cash,AVH,0,False,False,token
loci-locicoin,LOCIcoin,LOCI,0,False,False,token
betc-bet-chips,Bet Chips,BETC,0,False,False,token
sloth-slothcoin,Slothcoin,SLOTH,0,False,False,coin
cca-counos-coin,Counos Coin,CCA,0,False,False,coin
lp-leopard-coin,LeoPard Coin,LP,0,False,False,token
mntp-goldmint,GoldMint,MNTP,0,False,False,coin
mowl-moon-owl,Moon Owl,MOWL,0,False,False,token
jew-shekel,Shekel,JEW,0,False,False,coin
fdd-frogdao-dime,FrogDAO Dime,FDD,0,False,False,token
acc-acchain,ACChain,ACC,0,False,False,coin
leaf-leafcoin,LeafCoin,LEAF,0,False,False,coin
xmrg-monero-gold,Monero Gold,XMRG,0,False,False,token
cbucks-cryptobucks,CRYPTOBUCKS,CBUCKS,0,False,False,token
debase-debase,Debase,DEBASE,0,False,False,token
dfk-defiking,DefiKing,DFK,0,False,False,token
gly-glyph-token,Glyph Token,GLY,0,False,False,token
aem-atheneum,Atheneum,AEM,0,False,False,token
drip-dripper,Dripper,DRIP,0,False,False,token
esz-ethersportz,EtherSportz,ESZ,0,False,False,token
dxt-datawallet,Datawallet,DXT,0,False,False,token
z502-502-bad-gateway-token,502 Bad Gateway Token,Z502,0,False,False,token
drpu-dcorp-utility,DCORP Utility,DRPU,0,False,False,token
eeth-eos-eth,EOS ETH,EETH,0,False,False,token
bft-bitfresh,Bitfresh,BFT,0,False,False,token
jnt-jibrel-network,Jibrel Network,JNT,0,False,False,token
pareto-pareto-network,PARETO Rewards,PARETO,0,False,False,token
hurricane-hurricane,Hurricane,HURRICANE,0,False,False,token
gvc-gemvault-coin,GemVault Coin,GVC,0,False,False,token
komp-kompass,Kompass,KOMP,0,False,False,token
ing-iungo,Iungo,ING,0,False,False,token
gdc-grandcoin,GrandCoin,GDC,0,False,False,coin
crl-coral-farm,Coral Farm,CRL,0,False,False,token
kdc-klondikecoin,KlondikeCoin,KDC,0,False,False,coin
onlexpa-onlexpa-token,onLEXpa Token,ONLEXPA,0,False,False,token
aapl-aapl,AAPL,AAPL,0,False,False,token
altom-altom,ALTOM,ALTOM,0,False,False,token
dgnn-dragon-network,Dragon Network,DGNN,0,False,False,token
amc-anonymous-coin,Anonymous Coin,AMC,0,False,False,token
xbtx-bitcoin-subsidium,Bitcoin Subsidium,XBTX,0,False,False,coin
glxc-galaxy-coin,Galaxy Coin,GLXC,0,False,False,token
n0031-nyfi,nYFI,N0031,0,False,False,token
mrja-ganjacoin,GanjaCoin,MRJA,0,False,False,coin
beverage-beverage,BEVERAGE,BEVERAGE,0,False,False,token
blz-blazecoin,BlazeCoin,BLZ,0,False,False,coin
hotcross-hot-cross,Hot Cross,HOTCROSS,0,False,False,token
rise-rise-protocol,Rise Protocol,RISE,0,False,False,token
src-simracer-coin,Simracer Coin,SRC,0,False,False,token
sense-sense,Sense,SENSE,0,False,False,token
dyx-xcoinpay,XCoinPay,DYX,0,False,False,token
vlc-valuechain,ValueChain,VLC,0,False,False,token
trf-travelflex,CaixaPay,CXP,0,False,False,coin
sms-speed-mining-service,Speed Mining Service,SMS,0,False,False,token
candy-candy,Candy,CANDY,0,False,False,token
hmc-hi-mutual-society,Hi Mutual Society,HMC,0,False,False,token
oc-oceanchain,OceanChain,OC,0,False,False,coin
coom-coomcoin,CoomCoin,COOM,0,False,False,token
xry-royalties,Royalties,XRY,0,False,False,coin
slt-smartlands,Smartlands,SLT,0,False,False,token
dubi-decentralized-universal-basic-income,Decentralized Universal Basic Income,DUBI,0,False,False,token
panther-pantherswap,PantherSwapNIEMOGEDODAC,PANTHER,0,False,False,token
ary-block-array,Block Array,ARY,0,False,False,token
bpt-blockport,Blockport,BPT,0,False,False,token
gapt-gaptt,GAPTT,GAPT,0,False,False,token
safegalaxy-safegalaxy,SafeGalaxy,SAFEGALAXY,0,False,False,token
aid-aidcoin,AidCoin,AID,0,False,False,token
tmc-timescoin,TimesCoin,TMC,0,False,False,coin
lvn-livenpay,LivenPay,LVN,0,False,False,token
spdx-spender-x,SPENDER-X,SPDX,0,False,False,token
pool-poolcoin,POOLCOIN,POOL,0,False,False,coin
prs-pressone,PressOne,PRS,0,False,False,token
qbic-qbic,Qbic,QBIC,0,False,False,coin
of-ofcoin,OFCOIN,OF,0,False,False,coin
lid-liquidity-dividends-protocol,Liquidity Dividends Protocol,LID,0,False,False,token
zdr-zloadr,Zloadr,ZDR,0,False,False,token
ref-reftoken,RefToken,REF,0,False,False,token
mag-maggie,Maggie,MAG,0,False,False,token
gat-gatcoin,Global Awards Token,GAT,0,False,False,token
read-read,Read,READ,0,False,False,token
dcore-decore,Decore,DCORE,0,False,False,token
musd-master-usd,MASTER USD,MUSD,0,False,False,token
dquick-dragon39s-quick,Dragon's Quick,DQUICK,0,False,False,token
bar-titanium-blockchain,Titanium Blockchain,BAR,0,False,False,token
ist-ishop-token,iShop Token,IST,0,False,False,token
uzz-uzuras,UZURAS,UZZ,0,False,False,token
sexc-sharex,ShareX,SEXC,0,False,False,token
orb-orb-v2,Orb V2,ORB,0,False,False,token
bixb-bixb-coin,BixB Coin,BIXB,0,False,False,coin
prdz-predictz,Predictz,PRDZ,0,False,False,token
ipc-ipchain,IPChain,IPC,0,False,False,token
ucos-ucos-token,UCOS Token,UCOS,0,False,False,token
light-lightchain,LightChain,LIGHT,0,False,False,token
ssc-selfsell,SelfSell,SSC,0,False,False,coin
dmc-decentralized-mining-exchange,Decentralized Mining Exchange,DMC,0,False,False,token
hmp-hempcoin,HempCoin,HMP,0,False,False,coin
dtop-dhedge-top-index,dHEDGE Top Index,DTOP,0,False,False,token
wht-wrapped-huobi-token,Wrapped Huobi Token,WHT,0,False,False,token
yffc-yffcfinance,yffc.finance,YFFC,0,False,False,token
kmc-kemcredit,KemCredit,KMC,0,False,False,token
sg20-sg20,SG20,SG20,0,False,False,token
ebit-ebit,eBIT,EBIT,0,False,False,token
reb2-rebased,Rebased,REB2,0,False,False,token
sprink-sprink,Sprink,SPRINK,0,False,False,token
bpop-bpop,BPOP,BPOP,0,False,False,token
snake-snakeeyes,SnakeEyes,SNAKE,0,False,False,token
vana-nirvana,Nirvana,VANA,0,False,False,token
epc-epacoin,EpaCoin,EPC,0,False,False,token
tro-trodl,Trodl,TRO,0,False,False,token
uwaifu-unicly-waifu-collection,Unicly Waifu Collection,UWAIFU,0,False,False,token
aurora-auroratoken,AuroraToken,AURORA,0,False,False,token
xot-internet-of-things,Internet of Things,XOT,0,False,False,token
gary-president-johnson,President Johnson,GARY,0,False,False,token
tesla-teslacoilcoin,TeslaCoilCoin,TESLA,0,False,False,token
guc-goldunioncoin,GoldUnionCoin,GUC,0,False,False,token
cred-street-credit,Street Credit,CRED,0,False,False,token
yeth-fyethfinance,Fyeth.finance,YETH,0,False,False,token
ipy-infinity-pay,Infinity Pay,IPY,0,False,False,token
hytv-hyper-tv,Hyper TV,HYTV,0,False,False,token
bitcf-first-bitcoin-capital,First Bitcoin Capital,BITCF,0,False,False,token
eltc2-eltc,eLTC,ELTC2,0,False,False,token
eusd-eusd,eUSD,EUSD,0,False,False,token
kpc-koloop-basic,Koloop Basic,KPC,0,False,False,token
xtg-xtg-world,XTG World,XTG,0,False,False,token
fc-facecoin,Facecoin,FC,0,False,False,token
lync-lync-network,LYNC Network,LYNC,0,False,False,token
fbl-faceblock,Faceblock,FBL,0,False,False,token
torro-bittorro,BitTorro,TORRO,0,False,False,token
qcad-qcad,QCAD,QCAD,0,False,False,token
ntc-natcoin,Natcoin,NTC,0,False,False,token
safepluto-safepluto,SafePluto,SAFEPLUTO,0,False,False,token
thor-asgard-finance,Asgard Finance,THOR,0,False,False,token
swag-swag-finance,SWAG Finance,SWAG,0,False,False,token
10mt-10m-token,10M Token,10MT,0,False,False,token
uahpay-uahpay,UAHPay,UAHPAY,0,False,False,token
pres-president-trump,President Trump,PRES,0,False,False,token
yfia-yfia,YFIA,YFIA,0,False,False,token
ox-ox-fina,OX Fina,OX,0,False,False,token
sct-soma,Soma,SCT,0,False,False,token
cash-cash-poker-pro,Cash Poker Pro,CASH,0,False,False,token
ryz-anryze,ANRYZE,RYZ,0,False,False,token
bfl-bitflate,Bitflate,BFL,0,False,False,coin
swp-swapcoin,Swapcoin,SWP,0,False,False,token
bbra-boobanker-research-association,BooBanker Research Association,BBRA,0,False,False,token
ibtc-ibtc,iBTC,IBTC,0,False,False,token
btc2x-bitcoin2x,Bitcoin2x,BTC2X,0,False,False,token
wic-wi-coin,Wi Coin,WIC,0,False,False,token
minex-minex,Minex,MINEX,0,False,False,token
ett-encryptotel-eth,EncryptoTel [ETH],ETT,0,False,False,token
dxy-dxy-finance,DXY Finance,DXY,0,False,False,token
shrimp-shrimp-finance,Shrimp Finance,SHRIMP,0,False,False,token
blx-blockchain-index,Blockchain Index,BLX,0,False,False,token
stex-stex,STEX,STEX,0,False,False,token
sjcx-storjcoin-x,Storjcoin X,SJCX,0,False,False,token
mci-musiconomi,Musiconomi,MCI,0,False,False,token
psb-pesobit,Pesobit,PSB,0,False,False,coin
farm-seed2need,Seed2Need,FARM,0,False,False,coin
